docket,county,subdivision,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,division
83-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,14,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
84-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,14,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
327-8-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference Call,Thursday,15,Apr,9:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
393-7-19,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference,Monday,19,Apr,8:15,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
12-1-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,19,Apr,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
13-1-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,19,Apr,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
136-2-11,chittenden,domestic,Family/Criminal Courtroom 1B,Contempt Hearing,Tuesday,20,Apr,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
216-7-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,20,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
217-7-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,20,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
187-7-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,20,Apr,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
188-7-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,20,Apr,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
951-11-06,chittenden,domestic,Family/Criminal Courtroom 1E,Magistrate Child Support Review Hearing,Wednesday,21,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
533-12-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,21,Apr,11:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
77-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,21,Apr,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
78-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,21,Apr,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
160-5-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,21,Apr,3:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
159-5-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,21,Apr,3:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
270-7-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference Call,Friday,23,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
484-8-19,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference Call,Friday,23,Apr,9:15,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
197-7-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,26,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
198-7-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,26,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
199-7-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,26,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
200-7-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,26,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
437-10-18,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,26,Apr,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
300-7-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,26,Apr,3:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
259-7-20,chittenden,domestic,Family/Criminal Courtroom 1D,Contested Dissolution Hearing,Monday,26,Apr,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
459-8-19,chittenden,domestic,Family/Criminal Courtroom 1B,Parental Rights & Responsibilities Final Hearing,Monday,26,Apr,3:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
12-1-11,chittenden,domestic,Family/Criminal Courtroom 1B,Motion Hearing,Tuesday,27,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
286-9-11,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,27,Apr,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
13-1-20,chittenden,domestic,Family/Criminal Courtroom 1B,Contested Dissolution Hearing,Wednesday,28,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
17-1-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,28,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
312-8-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,28,Apr,11:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
141-4-16,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,28,Apr,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
534-11-18,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,28,Apr,3:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
233-5-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,28,Apr,3:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
119-2-10,chittenden,domestic,Family/Criminal Courtroom 1D,Parent-Child Contact Review Hearing,Friday,30,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
44-8-20,essex,criminal,Essex Superior Court Courtroom 1,Motion Hearing,Wednesday,3,Mar,9:00,AM,P.O. Box 75 , Guildhall,05905,criminal
28-6-17,essex,criminal,Essex Superior Court Courtroom 1,Status Conference,Tuesday,16,Mar,10:15,AM,P.O. Box 75 , Guildhall,05905,criminal
13-3-20,essex,criminal,Essex Superior Court Courtroom 1,Status Conference,Tuesday,16,Mar,10:15,AM,P.O. Box 75 , Guildhall,05905,criminal
17-4-20,essex,criminal,Essex Superior Court Courtroom 1,Status Conference,Tuesday,16,Mar,10:15,AM,P.O. Box 75 , Guildhall,05905,criminal
46-8-20,essex,criminal,Essex Superior Court Courtroom 1,Status Conference,Tuesday,16,Mar,10:15,AM,P.O. Box 75 , Guildhall,05905,criminal
48-9-20,essex,criminal,Essex Superior Court Courtroom 1,Status Conference,Tuesday,16,Mar,10:15,AM,P.O. Box 75 , Guildhall,05905,criminal
50-9-20,essex,criminal,Essex Superior Court Courtroom 1,Status Conference,Tuesday,16,Mar,10:15,AM,P.O. Box 75 , Guildhall,05905,criminal
70-12-20,essex,criminal,Essex Superior Court Courtroom 1,Status Conference,Tuesday,16,Mar,10:15,AM,P.O. Box 75 , Guildhall,05905,criminal
104-12-16,essex,criminal,Essex Superior Court Courtroom 1,VOP Rule 5 Hearing,Tuesday,16,Mar,11:00,AM,P.O. Box 75 , Guildhall,05905,criminal
66-10-19,essex,criminal,Essex Superior Court Courtroom 1,Restitution Hearing,Tuesday,16,Mar,11:30,AM,P.O. Box 75 , Guildhall,05905,criminal
81-12-19,essex,criminal,Essex Superior Court Courtroom 1,Status Conference,Tuesday,16,Mar,1:15,PM,P.O. Box 75 , Guildhall,05905,criminal
30-7-20,essex,criminal,Essex Superior Court Courtroom 1,Motion Hearing,Tuesday,16,Mar,1:30,PM,P.O. Box 75 , Guildhall,05905,criminal
23-5-11,essex,domestic,Essex Superior Court Courtroom 1,Magistrate Child Support Modification Hearing,Friday,5,Mar,9:00,AM,P.O. Box 75 , Guildhall,05905,family
12-5-14,essex,domestic,Essex Superior Court Courtroom 1,Magistrate Enforcement Hearing,Friday,5,Mar,9:45,AM,P.O. Box 75 , Guildhall,05905,family
22-7-20,essex,domestic,Essex Superior Court Courtroom 1,Contested Dissolution Hearing,Friday,12,Mar,9:00,AM,P.O. Box 75 , Guildhall,05905,family
39-12-20,essex,domestic,Essex Superior Court Courtroom 1,Parental Rights & Responsibilities Establishment H,Friday,12,Mar,10:30,AM,P.O. Box 75 , Guildhall,05905,family
28-6-19,essex,domestic,Essex Superior Court Courtroom 1,Status Conference,Friday,12,Mar,1:30,PM,P.O. Box 75 , Guildhall,05905,family
23-7-20,essex,domestic,Essex Case Manager Conference Room,Case Management Conference Call,Tuesday,23,Mar,9:00,AM,P.O. Box 75 , Guildhall,05905,family
39-12-20,essex,domestic,Essex Case Manager Conference Room,Case Management Conference,Tuesday,23,Mar,10:15,AM,P.O. Box 75 , Guildhall,05905,family
29-9-20,essex,domestic,Essex Case Manager Conference Room,Case Management Conference,Tuesday,23,Mar,11:30,AM,P.O. Box 75 , Guildhall,05905,family
37-11-20,essex,domestic,Essex Case Manager Conference Room,Case Management Conference,Tuesday,23,Mar,1:30,PM,P.O. Box 75 , Guildhall,05905,family
64-12-19,essex,small claims,Essex Superior Court Courtroom 1,Small Claims Merits Hearing,Monday,29,Mar,9:00,AM,P.O. Box 75 , Guildhall,05905,civil
27-7-20,essex,small claims,Essex Superior Court Courtroom 1,Financial Disclosure Hearing,Monday,29,Mar,10:00,AM,P.O. Box 75 , Guildhall,05905,civil
1162-9-17,franklin,criminal,Franklin Family/Criminal Courtroom #1,VOP Merits Hearing,Wednesday,3,Mar,2:00,PM,36 Lake Street , St. Albans,05478,criminal
707-7-20,franklin,criminal,Franklin Family/Criminal Courtroom #1,Status Conference,Wednesday,3,Mar,2:30,PM,36 Lake Street , St. Albans,05478,criminal
1006-9-20,franklin,criminal,Franklin Family/Criminal Courtroom #1,Status Conference,Wednesday,3,Mar,2:30,PM,36 Lake Street , St. Albans,05478,criminal
1199-10-20,franklin,criminal,Franklin Family/Criminal Courtroom #1,Status Conference,Wednesday,3,Mar,2:30,PM,36 Lake Street , St. Albans,05478,criminal
1255-10-20,franklin,criminal,Franklin Family/Criminal Courtroom #1,Status Conference,Wednesday,3,Mar,2:30,PM,36 Lake Street , St. Albans,05478,criminal
1496-10-19,franklin,criminal,Franklin Family/Criminal Courtroom #1,Status Conference,Wednesday,3,Mar,2:30,PM,36 Lake Street , St. Albans,05478,criminal
111-1-20,franklin,criminal,Franklin Family/Criminal Courtroom #1,Status Conference,Wednesday,3,Mar,2:30,PM,36 Lake Street , St. Albans,05478,criminal
1599-12-17,franklin,criminal,Franklin Family/Criminal Courtroom #1,VOP Merits Hearing,Friday,5,Mar,8:30,AM,36 Lake Street , St. Albans,05478,criminal
1608-12-17,franklin,criminal,Franklin Family/Criminal Courtroom #1,VOP Merits Hearing,Friday,5,Mar,8:30,AM,36 Lake Street , St. Albans,05478,criminal
1611-12-17,franklin,criminal,Franklin Family/Criminal Courtroom #1,VOP Merits Hearing,Friday,5,Mar,8:30,AM,36 Lake Street , St. Albans,05478,criminal
1798-12-18,franklin,criminal,Franklin Family/Criminal Courtroom #1,VOP Merits Hearing,Friday,5,Mar,8:30,AM,36 Lake Street , St. Albans,05478,criminal
307-2-19,franklin,criminal,Franklin Family/Criminal Courtroom #1,VOP Merits Hearing,Monday,8,Mar,2:00,PM,36 Lake Street , St. Albans,05478,criminal
548-6-20,franklin,criminal,Franklin Family/Criminal Courtroom #1,State of Vermont v.,Tuesday,9,Mar,08:30,AM,36 Lake Street , St. Albans,05478,criminal
1495-11-18,franklin,criminal,Franklin Family/Criminal Courtroom #1,State of Vermont v.,Tuesday,9,Mar,08:30,AM,36 Lake Street , St. Albans,05478,criminal
1307-9-19,franklin,criminal,Franklin Family/Criminal Courtroom #1,State of Vermont v.,Tuesday,9,Mar,08:30,AM,36 Lake Street , St. Albans,05478,criminal
1439-12-20,franklin,criminal,Franklin Family/Criminal Courtroom #1,Competency Hearing,Wednesday,10,Mar,8:30,AM,36 Lake Street , St. Albans,05478,criminal
891-8-20,franklin,criminal,Franklin Family/Criminal Courtroom #1,Motion Hearing,Wednesday,10,Mar,9:00,AM,36 Lake Street , St. Albans,05478,criminal
1438-12-16,franklin,criminal,Franklin Family/Criminal Courtroom #1,Status Conference,Thursday,11,Mar,10:00,AM,36 Lake Street , St. Albans,05478,criminal
485-5-17,franklin,criminal,Franklin Family/Criminal Courtroom #1,Status Conference,Thursday,11,Mar,10:00,AM,36 Lake Street , St. Albans,05478,criminal
1237-10-20,franklin,criminal,Franklin Family/Criminal Courtroom #1,Bail Review Hearing,Friday,12,Mar,8:30,AM,36 Lake Street , St. Albans,05478,criminal
1512-11-18,franklin,criminal,Franklin Family/Criminal Courtroom #1,VOP Merits Hearing,Friday,12,Mar,8:30,AM,36 Lake Street , St. Albans,05478,criminal
1305-9-19,franklin,criminal,Franklin Family/Criminal Courtroom #1,Change of Plea Hearing,Friday,12,Mar,11:00,AM,36 Lake Street , St. Albans,05478,criminal
1408-12-20,franklin,criminal,Franklin Family/Criminal Courtroom #1,Motion Hearing,Monday,15,Mar,2:00,PM,36 Lake Street , St. Albans,05478,criminal
953-7-19,franklin,criminal,Franklin Family/Criminal Courtroom #1,Sentencing Hearing,Wednesday,24,Mar,10:30,AM,36 Lake Street , St. Albans,05478,criminal
785-8-20,franklin,criminal,Franklin Family/Criminal Courtroom #1,Change of Plea Hearing,Friday,26,Mar,8:30,AM,36 Lake Street , St. Albans,05478,criminal
1704-12-19,franklin,criminal,Franklin Family/Criminal Courtroom #1,Motion Hearing,Friday,26,Mar,9:00,AM,36 Lake Street , St. Albans,05478,criminal
794-6-18,franklin,criminal,Franklin Family/Criminal Courtroom #1,Sentencing Hearing,Wednesday,31,Mar,10:00,AM,36 Lake Street , St. Albans,05478,criminal
845-7-18,franklin,criminal,Franklin Family/Criminal Courtroom #1,Sentencing Hearing,Wednesday,31,Mar,10:00,AM,36 Lake Street , St. Albans,05478,criminal
1173-9-18,franklin,criminal,Franklin Family/Criminal Courtroom #1,Sentencing Hearing,Wednesday,31,Mar,10:00,AM,36 Lake Street , St. Albans,05478,criminal
1593-11-18,franklin,criminal,Franklin Family/Criminal Courtroom #1,Sentencing Hearing,Wednesday,31,Mar,10:00,AM,36 Lake Street , St. Albans,05478,criminal
262-10-19,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Establishment Hearing,Wednesday,3,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
171-7-18,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Wednesday,3,Mar,9:30,AM,36 Lake Street , St. Albans,05478,family
255-10-19,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Wednesday,3,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
360-12-06,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Wednesday,3,Mar,10:30,AM,36 Lake Street , St. Albans,05478,family
260-10-17,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Wednesday,3,Mar,11:00,AM,36 Lake Street , St. Albans,05478,family
165-7-18,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Wednesday,3,Mar,11:30,AM,36 Lake Street , St. Albans,05478,family
186-9-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,3,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
196-10-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,3,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
236-11-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,3,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
15-1-21,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Wednesday,3,Mar,9:00,AM,36 Lake Street , St. Albans,05478,family
16-1-21,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Wednesday,3,Mar,9:00,AM,36 Lake Street , St. Albans,05478,family
180-7-18,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,4,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
223-9-19,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Review Hearing,Thursday,4,Mar,9:00,AM,36 Lake Street , St. Albans,05478,family
253-9-17,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,4,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
48-2-17,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Miscellaneous Hearing,Thursday,4,Mar,11:00,AM,36 Lake Street , St. Albans,05478,family
374-12-16,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,4,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
11-1-19,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Establishment Hearing,Thursday,4,Mar,1:30,PM,36 Lake Street , St. Albans,05478,family
152-5-12,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,4,Mar,2:30,PM,36 Lake Street , St. Albans,05478,family
232-9-18,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Thursday,4,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
35-1-13,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Thursday,4,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
193-5-02,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,4,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
39-2-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,5,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
40-2-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,5,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
41-2-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,5,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
12-1-21,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,5,Mar,9:00,AM,36 Lake Street , St. Albans,05478,family
303-12-20,franklin,family,Franklin Family/Criminal Courtroom #2,303-12-20 Frfa,Friday,5,Mar,09:30,AM,36 Lake Street , St. Albans,05478,family
82-7-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Monday,8,Mar,9:30,AM,36 Lake Street , St. Albans,05478,family
232-9-20,franklin,family,Franklin Family/Criminal Courtroom #2,232-9-20 Frfa,Monday,8,Mar,08:30,AM,36 Lake Street , St. Albans,05478,family
67-3-18,franklin,domestic,Franklin Family/Criminal Courtroom #2,Motion Hearing,Monday,8,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
292-12-19,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,9,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
102-5-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,9,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
89-4-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,9,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
220-12-20,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Tuesday,9,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
221-12-20,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Tuesday,9,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
216-12-20,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Tuesday,9,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
18-1-21,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Tuesday,9,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
217-12-20,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Tuesday,9,Mar,2:00,PM,36 Lake Street , St. Albans,05478,family
215-12-20,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Tuesday,9,Mar,2:30,PM,36 Lake Street , St. Albans,05478,family
134-7-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,10,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
228-9-19,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,10,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
258-12-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,10,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
292-9-14,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Modification Hearing,Thursday,11,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
166-5-08,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Review Hearing,Thursday,11,Mar,9:00,AM,36 Lake Street , St. Albans,05478,family
314-10-14,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Review Hearing,Thursday,11,Mar,9:30,AM,36 Lake Street , St. Albans,05478,family
63-2-12,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Miscellaneous Hearing,Thursday,11,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
250-9-15,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,11,Mar,10:30,AM,36 Lake Street , St. Albans,05478,family
298-11-17,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,11,Mar,11:00,AM,36 Lake Street , St. Albans,05478,family
119-5-18,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,11,Mar,11:30,AM,36 Lake Street , St. Albans,05478,family
121-8-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Thursday,11,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
171-8-20,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Establishment Hearing,Thursday,11,Mar,2:00,PM,36 Lake Street , St. Albans,05478,family
160-8-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Thursday,11,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
140-7-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Thursday,11,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
14-1-18,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,11,Mar,11:00,AM,36 Lake Street , St. Albans,05478,family
253-12-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,11,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
206-11-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,12,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
171-8-20,franklin,domestic,Franklin Family/Criminal Courtroom #2,Contested Dissolution Hearing,Monday,15,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
195-8-19,franklin,domestic,Franklin Family/Criminal Courtroom #2,Motion Hearing,Monday,15,Mar,1:30,PM,36 Lake Street , St. Albans,05478,family
238-11-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,16,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
248-12-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,16,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
77-3-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,16,Mar,11:45,AM,36 Lake Street , St. Albans,05478,family
219-10-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,16,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
261-12-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,17,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
184-9-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,17,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
262-12-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,17,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
402-12-10,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Modification Hearing,Thursday,18,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
286-10-16,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,18,Mar,9:30,AM,36 Lake Street , St. Albans,05478,family
84-3-16,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,18,Mar,11:00,AM,36 Lake Street , St. Albans,05478,family
249-7-02,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,18,Mar,11:30,AM,36 Lake Street , St. Albans,05478,family
201-6-10,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,18,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
45-2-13,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,18,Mar,1:30,PM,36 Lake Street , St. Albans,05478,family
131-7-20,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Deviation Hearing,Thursday,18,Mar,2:00,PM,36 Lake Street , St. Albans,05478,family
213-10-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Thursday,18,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
118-6-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,18,Mar,9:30,AM,36 Lake Street , St. Albans,05478,family
206-10-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,18,Mar,10:30,AM,36 Lake Street , St. Albans,05478,family
72-6-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,19,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
73-6-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,19,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
74-6-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,19,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
