,docket,county,division,link
216,41-2-19,bennington,civil,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_civil/41-2-19.json
217,269-9-18,bennington,civil,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_civil/269-9-18.json
218,283-10-19,bennington,civil,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_civil/283-10-19.json
219,246-8-18,bennington,civil,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_civil/246-8-18.json
220,177-6-18,bennington,civil,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_civil/177-6-18.json
221,26-1-20,bennington,civil,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_civil/26-1-20.json
222,102-6-17,bennington,civil,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_civil/102-6-17.json
223,303-11-19,bennington,civil,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_civil/303-11-19.json
224,140-5-19,bennington,civil,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_civil/140-5-19.json
225,140-5-19,bennington,civil,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_civil/140-5-19.json
226,162-8-20,bennington,civil,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_civil/162-8-20.json
227,469-6-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/469-6-20.json
228,473-6-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/473-6-20.json
229,1483-12-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1483-12-19.json
230,392-5-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/392-5-20.json
231,398-6-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/398-6-20.json
232,687-8-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/687-8-20.json
233,381-5-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/381-5-20.json
234,385-5-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/385-5-20.json
235,647-8-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/647-8-20.json
236,693-8-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/693-8-20.json
237,581-5-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/581-5-19.json
238,1026-8-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1026-8-19.json
239,1094-9-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1094-9-19.json
240,474-6-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/474-6-20.json
241,156-2-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/156-2-20.json
242,185-2-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/185-2-20.json
243,506-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/506-7-20.json
244,570-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/570-7-20.json
245,716-6-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/716-6-19.json
246,137-2-18,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/137-2-18.json
247,133-2-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/133-2-20.json
248,137-2-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/137-2-20.json
249,142-2-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/142-2-20.json
250,161-2-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/161-2-20.json
251,335-4-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/335-4-20.json
252,338-4-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/338-4-20.json
253,359-5-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/359-5-20.json
254,562-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/562-7-20.json
255,599-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/599-7-20.json
256,820-8-18,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/820-8-18.json
257,54-1-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/54-1-19.json
258,830-7-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/830-7-19.json
259,927-8-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/927-8-19.json
260,1081-9-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1081-9-19.json
261,1499-12-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1499-12-19.json
262,699-8-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/699-8-20.json
263,368-4-18,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/368-4-18.json
264,488-5-18,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/488-5-18.json
265,904-9-18,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/904-9-18.json
266,1084-10-18,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1084-10-18.json
267,423-4-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/423-4-19.json
268,559-5-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/559-5-19.json
269,1005-8-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1005-8-19.json
270,1078-10-18,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1078-10-18.json
271,230-3-18,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/230-3-18.json
272,626-5-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/626-5-19.json
273,281-3-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/281-3-19.json
274,536-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/536-7-20.json
275,117-1-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/117-1-19.json
276,430-4-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/430-4-19.json
277,31-1-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/31-1-19.json
278,740-6-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/740-6-19.json
279,26-5-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/26-5-20.json
280,528-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/528-7-20.json
281,576-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/576-7-20.json
282,617-8-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/617-8-20.json
283,697-8-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/697-8-20.json
284,1351-11-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1351-11-19.json
285,350-5-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/350-5-20.json
286,1007-8-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1007-8-19.json
287,264-3-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/264-3-19.json
288,1486-12-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1486-12-19.json
289,53-1-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/53-1-20.json
290,165-2-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/165-2-20.json
291,307-3-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/307-3-20.json
292,328-4-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/328-4-20.json
293,329-4-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/329-4-20.json
294,481-6-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/481-6-20.json
295,486-6-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/486-6-20.json
296,537-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/537-7-20.json
297,640-8-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/640-8-20.json
298,703-8-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/703-8-20.json
299,817-9-17,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/817-9-17.json
300,1086-11-17,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1086-11-17.json
301,1198-11-18,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1198-11-18.json
302,974-8-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/974-8-19.json
303,976-8-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/976-8-19.json
304,1102-9-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1102-9-19.json
305,1122-9-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1122-9-19.json
306,608-5-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/608-5-19.json
307,475-6-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/475-6-20.json
308,592-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/592-7-20.json
309,609-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/609-7-20.json
310,644-8-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/644-8-20.json
311,371-3-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/371-3-19.json
312,886-7-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/886-7-19.json
313,88-1-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/88-1-20.json
314,314-3-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/314-3-20.json
315,514-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/514-7-20.json
316,539-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/539-7-20.json
317,605-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/605-7-20.json
318,613-7-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/613-7-20.json
319,629-8-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/629-8-20.json
320,1031-9-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1031-9-19.json
321,1332-11-19,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/1332-11-19.json
322,93-1-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/93-1-20.json
323,103-1-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/103-1-20.json
324,129-2-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/129-2-20.json
325,267-3-20,bennington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/bennington_criminal/267-3-20.json
