docket,county,subdivision,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,division
138-2-16,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference OCS,Friday,30,Apr,10:45,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
119-2-10,chittenden,domestic,Family/Criminal Courtroom 1D,Parent-Child Contact Review Hearing,Friday,30,Apr,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
82-1-08,chittenden,domestic,Family/Criminal Courtroom 1D,Motion Hearing,Friday,30,Apr,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
276-4-11,chittenden,domestic,Family/Criminal Courtroom 1D,Motion Hearing,Friday,30,Apr,11:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
736-12-19,chittenden,domestic,Family/Criminal Courtroom 1B,Status Conference,Tuesday,1,Jun,8:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
34-1-16,chittenden,domestic,Family/Criminal Courtroom 1B,Status Conference,Tuesday,1,Jun,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
219-3-12,chittenden,domestic,Family/Criminal Courtroom 1B,Show Cause Hearing,Tuesday,1,Jun,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
715-12-19,chittenden,domestic,Family/Criminal Courtroom 1B,Status Conference,Wednesday,2,Jun,8:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
215-7-20,chittenden,juvenile,Family/Criminal Courtroom 1D,Confidential Hearing,Thursday,3,Jun,8:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
236-8-20,chittenden,juvenile,Family/Criminal Courtroom 1D,Confidential Hearing,Thursday,3,Jun,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
121-3-20,chittenden,domestic,Family/Criminal Courtroom 1B,Contested Dissolution Hearing,Thursday,3,Jun,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
43-2-17,chittenden,domestic,Family/Criminal Courtroom 1B,Motion Hearing,Friday,4,Jun,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
281-7-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Friday,4,Jun,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
291-7-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Friday,4,Jun,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
209-7-20,chittenden,juvenile,Family/Criminal Courtroom 1D,Juvenile Confidential Hearing,Friday,4,Jun,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
535-7-16,chittenden,domestic,Family/Criminal Courtroom 1B,Contempt Hearing,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
316-4-14,chittenden,domestic,Family/Criminal Courtroom 1B,Contempt Hearing,Tuesday,8,Jun,2:30,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
351-8-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference Call,Thursday,10,Jun,9:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
352-8-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference Call,Thursday,10,Jun,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
87-1-13,chittenden,domestic,Family/Criminal Courtroom 1B,Motion Hearing,Friday,11,Jun,9:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
480-7-18,chittenden,domestic,Family/Criminal Courtroom 1B,Motion Hearing,Friday,11,Jun,10:00,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
57-2-20,chittenden,domestic,Family/Criminal Courtroom 1D,Status Conference,Monday,14,Jun,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
565-12-18,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,14,Jun,8:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
566-12-18,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,14,Jun,8:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
567-12-18,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,14,Jun,8:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
504-12-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,14,Jun,8:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
397-10-17,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,14,Jun,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
642-8-13,chittenden,domestic,Family/Criminal Courtroom 1B,Motion Hearing,Tuesday,15,Jun,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
95-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,15,Jun,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
96-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,15,Jun,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
97-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,15,Jun,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
91-2-17,chittenden,domestic,Family/Criminal Courtroom 1B,Motion Hearing,Wednesday,16,Jun,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
229-5-18,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,16,Jun,8:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
300-8-20,chittenden,domestic,Family Case Manager Conference Room,Case Management Conference Call,Thursday,17,Jun,9:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
216-7-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,21,Jun,8:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
217-7-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Monday,21,Jun,8:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
269-4-12,chittenden,domestic,Family/Criminal Courtroom 1B,Contempt Hearing,Tuesday,22,Jun,1:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
81-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,22,Jun,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
82-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,22,Jun,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
83-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,22,Jun,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
84-3-20,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,22,Jun,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
129-3-19,chittenden,domestic,Family/Criminal Courtroom 1B,Contested Dissolution Hearing,Wednesday,23,Jun,8:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
196-5-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Tuesday,29,Jun,2:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
467-11-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Wednesday,30,Jun,3:00,PM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
281-7-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Friday,2,Jul,8:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
291-7-19,chittenden,juvenile,Family/Criminal Courtroom 1A,Juvenile Confidential Hearing,Friday,2,Jul,8:30,AM,"32 Cherry Street, Suite 200 ", Burlington,05401,family
15-4-13,essex,domestic,Essex Superior Court Courtroom 1,Magistrate Modification Hearing,Friday,4,Jun,9:00,AM,P.O. Box 75 , Guildhall,05905,family
42-10-13,essex,domestic,Essex Superior Court Courtroom 1,Motion Hearing,Friday,4,Jun,10:00,AM,P.O. Box 75 , Guildhall,05905,family
41-12-20,essex,small claims,Essex Superior Court Courtroom 1,Small Claims Merits Hearing,Friday,30,Apr,9:00,AM,P.O. Box 75 , Guildhall,05905,civil
40-10-19,essex,civil,Essex Superior Court Courtroom 1,Motion Hearing,Friday,30,Apr,1:00,PM,P.O. Box 75 , Guildhall,05905,civil
14-3-19,essex,small claims,Essex Superior Court Courtroom 1,Financial Disclosure Hearing,Friday,30,Apr,2:00,PM,P.O. Box 75 , Guildhall,05905,civil
1186-9-18,franklin,criminal,Franklin Family/Criminal Courtroom #1,Status Conference,Wednesday,28,Apr,8:45,AM,36 Lake Street , St. Albans,05478,criminal
667-5-19,franklin,criminal,Franklin Family/Criminal Courtroom #1,Status Conference,Wednesday,28,Apr,8:45,AM,36 Lake Street , St. Albans,05478,criminal
88-1-17,franklin,criminal,Franklin Family/Criminal Courtroom #1,Motion Hearing,Wednesday,28,Apr,9:30,AM,36 Lake Street , St. Albans,05478,criminal
1392-10-19,franklin,criminal,Franklin Family/Criminal Courtroom #1,Motion Hearing,Wednesday,28,Apr,10:30,AM,36 Lake Street , St. Albans,05478,criminal
1474-10-19,franklin,criminal,Franklin Family/Criminal Courtroom #1,Status Conference,Wednesday,28,Apr,10:30,AM,36 Lake Street , St. Albans,05478,criminal
1495-11-18,franklin,criminal,Franklin Family/Criminal Courtroom #1,State of Vermont v.,Wednesday,28,Apr,01:00,PM,36 Lake Street , St. Albans,05478,criminal
1261-10-20,franklin,criminal,Franklin Family/Criminal Courtroom #1,Change of Plea Hearing,Wednesday,28,Apr,2:00,PM,36 Lake Street , St. Albans,05478,criminal
905-7-19,franklin,criminal,Franklin Family/Criminal Courtroom #1,Change of Plea Hearing,Thursday,29,Apr,8:30,AM,36 Lake Street , St. Albans,05478,criminal
436-3-19,franklin,criminal,Franklin Family/Criminal Courtroom #1,Motion Hearing,Thursday,29,Apr,9:00,AM,36 Lake Street , St. Albans,05478,criminal
704-5-19,franklin,criminal,Franklin Family/Criminal Courtroom #1,State of Vermont v.,Thursday,29,Apr,10:00,AM,36 Lake Street , St. Albans,05478,criminal
353-3-17,franklin,criminal,Franklin Family/Criminal Courtroom #2,Motion Hearing,Friday,30,Apr,8:30,AM,36 Lake Street , St. Albans,05478,criminal
665-7-20,franklin,criminal,Franklin Family/Criminal Courtroom #2,Motion Hearing,Friday,30,Apr,9:00,AM,36 Lake Street , St. Albans,05478,criminal
368-4-20,franklin,criminal,Franklin Family/Criminal Courtroom #1,Change of Plea Hearing,Friday,30,Apr,1:00,PM,36 Lake Street , St. Albans,05478,criminal
11-1-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Wednesday,28,Apr,1:00,PM,36 Lake Street , St. Albans,05478,family
157-8-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Wednesday,28,Apr,2:00,PM,36 Lake Street , St. Albans,05478,family
188-7-19,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Wednesday,28,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
46-3-20,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Wednesday,28,Apr,9:30,AM,36 Lake Street , St. Albans,05478,family
47-3-20,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Wednesday,28,Apr,9:30,AM,36 Lake Street , St. Albans,05478,family
48-3-20,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Wednesday,28,Apr,9:30,AM,36 Lake Street , St. Albans,05478,family
133-8-20,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Wednesday,28,Apr,1:30,PM,36 Lake Street , St. Albans,05478,family
134-8-20,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Wednesday,28,Apr,1:30,PM,36 Lake Street , St. Albans,05478,family
129-4-07,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Miscellaneous Hearing,Thursday,29,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
180-9-20,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Miscellaneous Hearing,Thursday,29,Apr,9:30,AM,36 Lake Street , St. Albans,05478,family
118-6-20,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Establishment Hearing,Thursday,29,Apr,10:00,AM,36 Lake Street , St. Albans,05478,family
206-10-20,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Modification Hearing,Thursday,29,Apr,11:00,AM,36 Lake Street , St. Albans,05478,family
123-6-20,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Establishment Hearing,Thursday,29,Apr,1:00,PM,36 Lake Street , St. Albans,05478,family
187-6-13,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Miscellaneous Hearing,Thursday,29,Apr,2:00,PM,36 Lake Street , St. Albans,05478,family
45-2-13,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,29,Apr,2:30,PM,36 Lake Street , St. Albans,05478,family
180-5-13,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Modification Hearing,Thursday,29,Apr,3:00,PM,36 Lake Street , St. Albans,05478,family
82-4-19,franklin,domestic,Franklin Family/Criminal Courtroom #2,Parental Rights & Responsibilities Establishment H,Thursday,29,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
198-11-20,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Thursday,29,Apr,9:30,AM,36 Lake Street , St. Albans,05478,family
205-11-20,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Thursday,29,Apr,9:30,AM,36 Lake Street , St. Albans,05478,family
56-5-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,30,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
72-6-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,30,Apr,9:00,AM,36 Lake Street , St. Albans,05478,family
73-6-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,30,Apr,9:00,AM,36 Lake Street , St. Albans,05478,family
74-6-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,30,Apr,9:00,AM,36 Lake Street , St. Albans,05478,family
219-10-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Tuesday,1,Jun,8:30,AM,36 Lake Street , St. Albans,05478,family
295-9-13,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Tuesday,1,Jun,10:00,AM,36 Lake Street , St. Albans,05478,family
245-12-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Tuesday,1,Jun,1:00,PM,36 Lake Street , St. Albans,05478,family
270-9-15,franklin,domestic,Franklin Family/Criminal Courtroom #2,Magistrate Miscellaneous Hearing,Wednesday,2,Jun,8:30,AM,36 Lake Street , St. Albans,05478,family
303-10-17,franklin,domestic,Franklin Family/Criminal Courtroom #2,Magistrate Miscellaneous Hearing,Wednesday,2,Jun,10:00,AM,36 Lake Street , St. Albans,05478,family
240-11-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Wednesday,2,Jun,8:30,AM,36 Lake Street , St. Albans,05478,family
145-7-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Wednesday,2,Jun,1:00,PM,36 Lake Street , St. Albans,05478,family
227-11-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Wednesday,2,Jun,2:30,PM,36 Lake Street , St. Albans,05478,family
106-4-12,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,3,Jun,8:30,AM,36 Lake Street , St. Albans,05478,family
335-11-99,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,3,Jun,8:30,AM,36 Lake Street , St. Albans,05478,family
249-9-16,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,3,Jun,2:05,PM,36 Lake Street , St. Albans,05478,family
12-1-21,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Tuesday,8,Jun,8:30,AM,36 Lake Street , St. Albans,05478,family
102-5-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Tuesday,8,Jun,1:00,PM,36 Lake Street , St. Albans,05478,family
200-10-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,10,Jun,8:30,AM,36 Lake Street , St. Albans,05478,family
250-12-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,10,Jun,10:00,AM,36 Lake Street , St. Albans,05478,family
214-9-18,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,10,Jun,10:00,AM,36 Lake Street , St. Albans,05478,family
262-12-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Tuesday,15,Jun,8:30,AM,36 Lake Street , St. Albans,05478,family
44-2-09,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Review Hearing,Thursday,17,Jun,8:30,AM,36 Lake Street , St. Albans,05478,family
84-4-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Tuesday,22,Jun,10:00,AM,36 Lake Street , St. Albans,05478,family
307-9-11,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Review Hearing,Thursday,24,Jun,8:30,AM,36 Lake Street , St. Albans,05478,family
69-3-11,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Review Hearing,Thursday,24,Jun,9:00,AM,36 Lake Street , St. Albans,05478,family
365-12-01,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Review Hearing,Thursday,24,Jun,9:30,AM,36 Lake Street , St. Albans,05478,family
244-12-20,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Tuesday,29,Jun,8:30,AM,36 Lake Street , St. Albans,05478,family
308-11-20,franklin,small claims,Franklin Civil/Probate Courtroom #1,Small Claims Merits Hearing,Wednesday,28,Apr,1:00,PM,17 Church Street , St. Albans,05478,civil
200-8-20,franklin,small claims,Franklin Civil/Probate Courtroom #1,Telephone Status Conference,Friday,30,Apr,8:30,AM,17 Church Street , St. Albans,05478,civil
254-10-20,franklin,civil,Franklin Civil/Probate Courtroom #1,Motion Hearing,Friday,30,Apr,9:30,AM,17 Church Street , St. Albans,05478,civil
193-7-20,franklin,small claims,Franklin Civil/Probate Courtroom #1,Small Claims Merits Hearing,Friday,30,Apr,1:00,PM,17 Church Street , St. Albans,05478,civil
174-7-20,franklin,small claims,Franklin Civil/Probate Courtroom #1,Small Claims Merits Hearing,Friday,30,Apr,2:00,PM,17 Church Street , St. Albans,05478,civil
17-1-20,franklin,small claims,Franklin Civil/Probate Courtroom #1,Small Claims Merits Hearing,Tuesday,1,Jun,8:30,AM,17 Church Street , St. Albans,05478,civil
12-1-20,franklin,small claims,Franklin Civil/Probate Courtroom #1,Small Claims Merits Hearing,Tuesday,1,Jun,9:30,AM,17 Church Street , St. Albans,05478,civil
56-2-19,franklin,small claims,Franklin Civil/Probate Courtroom #1,Motion Hearing,Wednesday,2,Jun,8:30,AM,17 Church Street , St. Albans,05478,civil
138-3-14,franklin,small claims,Franklin Civil/Probate Courtroom #1,Motion Hearing,Wednesday,2,Jun,9:00,AM,17 Church Street , St. Albans,05478,civil
101-4-20,franklin,small claims,Franklin Civil/Probate Courtroom #1,Small Claims Merits Hearing,Friday,4,Jun,8:30,AM,17 Church Street , St. Albans,05478,civil
