docket,county,division,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,court_type
1089-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1090-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1087-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1077-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1078-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1079-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1080-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1083-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1084-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1093-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1092-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1091-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1095-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1102-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1115-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1114-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1112-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1111-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1110-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1121-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1123-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1128-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1133-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1144-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1143-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1163-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1139-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1138-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1145-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1156-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1150-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1149-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1167-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1168-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1185-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1184-10-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1202-11-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1242-11-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
71-10-20,washington,civil suspension,Terry Trono Courtroom,Change of plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1225-11-20,washington,criminal,Terry Trono Courtroom,Change of plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1222-11-20,washington,criminal,Terry Trono Courtroom,Change of plea,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
571-7-20,washington,criminal,Terry Trono Courtroom,Criminal Hearing,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1042-10-20,washington,criminal,Terry Trono Courtroom,Criminal Hearing,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1098-10-20,washington,criminal,Terry Trono Courtroom,Criminal Hearing,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1099-10-20,washington,criminal,Terry Trono Courtroom,Criminal Hearing,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1117-10-20,washington,criminal,Terry Trono Courtroom,Criminal Hearing,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1162-10-20,washington,criminal,Terry Trono Courtroom,Criminal Hearing,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1142-10-20,washington,criminal,Terry Trono Courtroom,Criminal Hearing,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1170-10-20,washington,criminal,Terry Trono Courtroom,Criminal Hearing,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1178-10-20,washington,criminal,Terry Trono Courtroom,Criminal Hearing,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1180-10-20,washington,criminal,Terry Trono Courtroom,Criminal Hearing,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
932-9-20,washington,criminal,Terry Trono Courtroom,Status Conference,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
72-10-20,washington,civil suspension,Terry Trono Courtroom,Status Conference,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1211-11-20,washington,criminal,Terry Trono Courtroom,Status Conference,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1221-11-20,washington,criminal,Terry Trono Courtroom,Status Conference,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1256-11-20,washington,criminal,Terry Trono Courtroom,Status Conference,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1260-11-20,washington,criminal,Terry Trono Courtroom,Status Conference,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1277-11-20,washington,criminal,Terry Trono Courtroom,Status Conference,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
85-12-20,washington,civil suspension,Terry Trono Courtroom,Status Conference,Tuesday,9,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
971-9-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,2:00,PM,255 North Main Street , Barre, 05641,Criminal Division
1013-9-20,washington,criminal,Terry Trono Courtroom,Attorney Conference-Change of Plea,Tuesday,9,Mar,2:00,PM,255 North Main Street , Barre, 05641,Criminal Division
66-9-20,washington,civil suspension,Terry Trono Courtroom,Status Conference,Tuesday,9,Mar,2:00,PM,255 North Main Street , Barre, 05641,Criminal Division
69-9-20,washington,civil suspension,Terry Trono Courtroom,Status Conference,Tuesday,9,Mar,2:00,PM,255 North Main Street , Barre, 05641,Criminal Division
136-1-20,washington,criminal,Terry Trono Courtroom,Sentencing Hearing,Tuesday,9,Mar,2:30,PM,255 North Main Street , Barre, 05641,Criminal Division
72-1-20,washington,criminal,Terry Trono Courtroom,Change of plea,Tuesday,9,Mar,3:00,PM,255 North Main Street , Barre, 05641,Criminal Division
1285-11-20,washington,criminal,Terry Trono Courtroom,Status Conference,Tuesday,9,Mar,3:00,PM,255 North Main Street , Barre, 05641,Criminal Division
1202-11-17,washington,criminal,Terry Trono Courtroom,VOP Rule 5 Hearing,Thursday,11,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1332-12-17,washington,criminal,Terry Trono Courtroom,VOP Rule 5 Hearing,Thursday,11,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
1359-12-17,washington,criminal,Terry Trono Courtroom,VOP Rule 5 Hearing,Thursday,11,Mar,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
313-3-20,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,1:30,PM,255 North Main Street , Barre, 05641,Criminal Division
386-4-20,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,1:30,PM,255 North Main Street , Barre, 05641,Criminal Division
831-8-20,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,1:30,PM,255 North Main Street , Barre, 05641,Criminal Division
864-8-20,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,1:30,PM,255 North Main Street , Barre, 05641,Criminal Division
867-8-20,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,1:30,PM,255 North Main Street , Barre, 05641,Criminal Division
897-8-20,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,1:30,PM,255 North Main Street , Barre, 05641,Criminal Division
929-9-20,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,1:30,PM,255 North Main Street , Barre, 05641,Criminal Division
985-9-20,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,1:30,PM,255 North Main Street , Barre, 05641,Criminal Division
1024-9-20,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,1:30,PM,255 North Main Street , Barre, 05641,Criminal Division
1039-10-20,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,1:30,PM,255 North Main Street , Barre, 05641,Criminal Division
1161-10-20,washington,criminal,Terry Trono Courtroom,Criminal Hearing,Friday,12,Mar,2:00,PM,255 North Main Street , Barre, 05641,Criminal Division
604-7-20,washington,criminal,Terry Trono Courtroom,felony scheduling order,Friday,12,Mar,2:00,PM,255 North Main Street , Barre, 05641,Criminal Division
1126-10-20,washington,criminal,Terry Trono Courtroom,felony scheduling order,Friday,12,Mar,2:00,PM,255 North Main Street , Barre, 05641,Criminal Division
1266-11-20,washington,criminal,Terry Trono Courtroom,felony scheduling order,Friday,12,Mar,2:00,PM,255 North Main Street , Barre, 05641,Criminal Division
1326-12-20,washington,criminal,Terry Trono Courtroom,felony scheduling order,Friday,12,Mar,2:00,PM,255 North Main Street , Barre, 05641,Criminal Division
587-7-20,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,2:30,PM,255 North Main Street , Barre, 05641,Criminal Division
389-4-20,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,3:00,PM,255 North Main Street , Barre, 05641,Criminal Division
1268-9-19,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,3:15,PM,255 North Main Street , Barre, 05641,Criminal Division
906-6-19,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,3:30,PM,255 North Main Street , Barre, 05641,Criminal Division
563-6-20,washington,criminal,Terry Trono Courtroom,Status Conference,Friday,12,Mar,3:45,PM,255 North Main Street , Barre, 05641,Criminal Division
1629-12-19,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:30,AM,255 North Main Street , Barre, 05641,Criminal Division
496-6-20,washington,criminal,Terry Trono Courtroom,Criminal Hearing,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
498-6-20,washington,criminal,Terry Trono Courtroom,Criminal Hearing,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
742-6-18,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
53-1-19,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
277-2-19,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
1021-7-19,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
1386-10-19,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
1639-12-19,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
424-5-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
425-5-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
503-6-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
717-7-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
53-8-20,washington,civil suspension,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
827-8-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
830-8-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
841-8-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
891-8-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
885-8-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
899-8-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
898-8-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
920-9-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
979-9-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
1064-10-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
1200-11-20,washington,criminal,Terry Trono Courtroom,Pre Trial Conference,Monday,5,Apr,8:45,AM,255 North Main Street , Barre, 05641,Criminal Division
