docket,county,subdivision,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,division
72-6-20,addison,domestic,Case Manager Conference Room,Pre Trial Conference,Thursday,1,Apr,1:00,PM,7 Mahady Court , Middlebury,05753,family
140-5-19,bennington,civil,Civil/Probate Courtroom 1,Motion Hearing,Friday,5,Feb,9:00,AM,207 South Street , Bennington,05201,civil
259-9-18,bennington,civil,Civil/Probate Courtroom 1,Pre Trial Conference,Friday,5,Feb,10:30,AM,207 South Street , Bennington,05201,civil
317-11-17,bennington,civil,Civil/Probate Courtroom 1,Motion Hearing,Monday,8,Feb,9:00,AM,207 South Street , Bennington,05201,civil
139-5-19,bennington,civil,Civil/Probate Courtroom 1,Motion Hearing,Monday,8,Feb,1:00,PM,207 South Street , Bennington,05201,civil
159-5-18,bennington,civil,Civil/Probate Courtroom 1,Status Conference,Monday,8,Feb,2:00,PM,207 South Street , Bennington,05201,civil
62-3-20,bennington,civil,Civil/Probate Courtroom 1,Discovery Scheduling Conference,Thursday,11,Feb,9:00,AM,207 South Street , Bennington,05201,civil
300-8-11,bennington,civil,Civil/Probate Courtroom 1,Motion Hearing,Friday,12,Feb,1:00,PM,207 South Street , Bennington,05201,civil
133-8-20,bennington,civil,Civil/Probate Courtroom 1,Status Conference,Friday,12,Feb,3:00,PM,207 South Street , Bennington,05201,civil
41-2-19,bennington,civil,Civil/Probate Courtroom 1,Bench Trial,Thursday,18,Feb,9:00,AM,207 South Street , Bennington,05201,civil
131-5-19,bennington,civil,Civil/Probate Courtroom 2,Status Conference,Friday,19,Feb,9:00,AM,207 South Street , Bennington,05201,civil
307-11-19,bennington,civil,Civil/Probate Courtroom 2,Motion Hearing,Friday,19,Feb,11:30,AM,207 South Street , Bennington,05201,civil
41-2-19,bennington,civil,Civil/Probate Courtroom 1,Bench Trial,Friday,19,Feb,9:00,AM,207 South Street , Bennington,05201,civil
269-9-18,bennington,civil,Civil/Probate Courtroom 1,Status Conference,Monday,22,Feb,9:00,AM,207 South Street , Bennington,05201,civil
283-10-19,bennington,civil,Civil/Probate Courtroom 1,Status Conference,Monday,22,Feb,10:00,AM,207 South Street , Bennington,05201,civil
246-8-18,bennington,civil,Civil/Probate Courtroom 1,Motion Hearing,Monday,22,Feb,1:00,PM,207 South Street , Bennington,05201,civil
177-6-18,bennington,civil,Civil/Probate Courtroom 1,Status Conference,Thursday,25,Feb,9:00,AM,207 South Street , Bennington,05201,civil
26-1-20,bennington,small claims,Civil/Probate Courtroom 1,Contempt Hearing,Thursday,25,Feb,10:00,AM,207 South Street , Bennington,05201,civil
102-6-17,bennington,small claims,Civil/Probate Courtroom 1,Small Claims Trustee Process Hearing,Friday,26,Feb,2:30,PM,207 South Street , Bennington,05201,civil
303-11-19,bennington,civil,Civil/Probate Courtroom 1,Status Conference,Thursday,4,Mar,2:30,PM,207 South Street , Bennington,05201,civil
140-5-19,bennington,civil,Civil/Probate Courtroom 1,Bench Trial,Monday,8,Mar,9:00,AM,207 South Street , Bennington,05201,civil
140-5-19,bennington,civil,Civil/Probate Courtroom 1,Bench Trial,Tuesday,9,Mar,9:00,AM,207 South Street , Bennington,05201,civil
162-8-20,bennington,small claims,Civil/Probate Courtroom 1,Financial Disclosure Hearing,Thursday,11,Mar,9:00,AM,207 South Street , Bennington,05201,civil
423-4-19,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Tuesday,2,Feb,3:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
559-5-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Wednesday,3,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1005-8-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Wednesday,3,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1078-10-18,bennington,criminal,Family/Criminal Courtroom 3,Sentencing Hearing,Wednesday,3,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
230-3-18,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,3,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
626-5-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Wednesday,3,Feb,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
281-3-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Wednesday,3,Feb,2:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
536-7-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Thursday,4,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
117-1-19,bennington,criminal,Family/Criminal Courtroom 3,Hospitalization Hearing,Thursday,4,Feb,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
430-4-19,bennington,criminal,Family/Criminal Courtroom 3,Hospitalization Hearing,Thursday,4,Feb,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
31-1-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Thursday,4,Feb,2:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
740-6-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Thursday,4,Feb,2:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
26-5-20,bennington,civil suspension,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
528-7-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
576-7-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
617-8-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
697-8-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1351-11-19,bennington,criminal,Family/Criminal Courtroom 3,Confidential Hearing,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
350-5-20,bennington,criminal,Family/Criminal Courtroom 3,Confidential Hearing,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1007-8-19,bennington,criminal,Family/Criminal Courtroom 3,Confidential Hearing,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
264-3-19,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1486-12-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
53-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
165-2-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
307-3-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
328-4-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
329-4-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
481-6-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
486-6-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
537-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
640-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
703-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
817-9-17,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1086-11-17,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1198-11-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
974-8-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
976-8-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1102-9-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1122-9-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
608-5-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Friday,5,Feb,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
475-6-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
592-7-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
609-7-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
644-8-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
371-3-19,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,5,Feb,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
886-7-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
88-1-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
314-3-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
514-7-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
539-7-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
605-7-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
613-7-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
629-8-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1031-9-19,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1332-11-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
93-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
103-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
129-2-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
267-3-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
289-3-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
290-3-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
388-5-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
389-5-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
504-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
579-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
607-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
627-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
663-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
445-5-17,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
460-5-17,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
508-6-17,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
822-9-17,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1184-12-17,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1249-12-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
378-3-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1314-11-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
375-3-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
565-5-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
709-6-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1146-9-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Friday,5,Feb,10:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
670-8-20,bennington,criminal,Family/Criminal Courtroom 3,Confidential Hearing,Friday,5,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1310-11-19,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Friday,5,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1396-12-19,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Friday,5,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1464-12-19,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Friday,5,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1465-12-19,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Friday,5,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
637-7-18,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Friday,5,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1488-12-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
979-10-17,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
732-7-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
150-2-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
178-2-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1069-9-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,5,Feb,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1498-12-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,8,Feb,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
625-8-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Monday,8,Feb,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1408-12-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Feb,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
82-12-19,bennington,civil suspension,Family/Criminal Courtroom 3,Status Conference,Monday,8,Feb,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
453-6-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Feb,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
665-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,8,Feb,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
569-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Monday,8,Feb,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
